,Path,Canonical,Transcript
346,NDBA_7_NAM_S0010_104,l a t _5b S a_X w _1 s E _1 N M7 _6a k uo _3 v uo _1 t 7 j _5a v a _2 N a j _2 k u Nm _4 h O j _3 k a k _5b b a k _5b n o Nm _1 z 7_X n _1,l a t _5b s a_X w _1 s E _1 N M7 _6a k uo _3 v uo _1 t 7 j _5a v a _2 N a j _2 k u Nm _4 h O j _3 k a k _5b b a k _5b n o Nm _1 z 7_X n _1
347,LXT_Nam_6_S0008_120,t 7 _5a t_h 7_X j _5a b a j _2 n a_X j _2 h a_X j _1 d O _5a,t 7 _5a t_h 7_X j _5a b a j _2 n a_X j _2 h a_X j _1 d O _5a
348,NDBA_7_NAM_S0010_6,ts_ i _3 k O _5a v O j _1 k O n _1 l a _2 ts_ a_X N _3 b ie t _5b l a m _2 dZ i _2,ts_ i _3 k O _5a v O j _1 k O n _1 l a _2 ts_ a_X N _3 b ie t _5b l a m _2 dZ i _2
349,PC_7_NAM_S0004_11,t 7 _5a d a _4 d O_X kp _6b s O_X Nm _1 d wp a n _6a m o t _6b t 7 _5a m 7 j _2 k 7_X w _6a d O_X kp _6b d wp a n _6a h a j _1 k uo _3 b a j _2 b 7 _2 tS E _1 d O n _5a x E_X k _5b,t 7 _5a d a _4 d O_X kp _6b s O_X Nm _1 d wp a n _6a m o t _6b t 7 _5a m 7 j _2 k 7_X w _6a d O_X kp _6b d wp a n _6a h a j _1 k uo _3 b a j _2 b 7 _2 tS E _1 d O n _5a x E_X k _5b
350,TTMK_7_NU_S0044_291,S a_X w _1 n a_X j _2 m a_X k _6b z u _2 d a _4 k O _5a J M N _4 f M7 N _1 t ie n _6a t_h o Nm _1 m i J _1 l ie n _1 l a k _6b,S a_X w _1 n a_X j _2 m a_X k _6b z u _2 d a _4 k O _5a J M N _4 f M7 N _1 t ie n _6a t_h o Nm _1 m i J _1 l ie n _1 l a k _6b
351,TQA_7_NAM_S0045_140,b e _1 tS e n _1 m a_X t _6b h o _2 b 7_X j _2 t_h ie n _1 N a _1 tS a_X N _5a m uo t _5b d a N _1 b 7 j _1 l o j _6a,b e _1 tS e n _1 m a_X t _6b h o _2 b 7_X j _2 t_h ie n _1 N a _1 tS a_X N _5a m uo t _5b d a N _1 b 7 j _1 l o j _6a
352,TQA_7_NAM_S0045_23,h wp a _1 7 j _1 d e n _5a l M7 t _6b k 7_X w _6a r o j _2,h wp a _1 7 j _1 d e n _5a l M7 t _6b k 7_X w _6a r o j _2
353,THA_7_NU_S0043_50,S a_X w _1 x i _1 d O_X kp _6b s O_X Nm _1 k 7_X w _1 ts_ wp ie n _6a k 7_X w _6a k O _5a S wp i _1 N i _4 v a _2 k a m _3 s u kp _5b J M _1 t_h e _5a n a w _2,S a_X w _1 x i _1 d O_X kp _6b s O_X Nm _1 k 7_X w _1 ts_ wp ie n _6a k 7_X w _6a k O _5a S wp i _1 N i _4 v a _2 k a m _3 s u kp _5b J M _1 t_h e _5a n a w _2
354,CTT_Nam_6_S00044_16,v i _2 k O _5a k a _5a m 7_X p _6b,v i _2 k O _5a k a _5a m 7_X p _6b
355,THA_Nu_6_S00042_81,ts_ i _6a tS a _2 ts_ O _1 b E _5a ts_ i _1 d i _1 d 7_X w _1,ts_ i _6a tS a _2 ts_ O _1 b E _5a ts_ i _1 d i _1 d 7_X w _1
356,NHM_7_NU_S0006_49,x i _1 o Nm _1 k e t _5b b a n _6a,x i _1 o Nm _1 k e t _5b b a n _6a
357,ĐNL_Nu_6_S0007_43,k a _5a b 7 j _1 z M7 j _5a S uo j _5a,k a _5a b 7 j _1 z M7 j _5a s uo j _5a
358,NHM_7_NU_S0006_117,b E_X J _5a t_h 7 m _1 N O n _1 l a j _6a N u _6a i _5a t o t _5b J 7_X t _5b d i J _6a d M7 k _6b m O j _6a N M7 j _2 k wp i _5a tS O_X Nm _6a v uo _1 ts_ a _1 h a_X n _3 S E _4 v u j _1 m M N _2,b E_X J _5a t_h 7 m _1 N O n _1 l a j _6a N u _6a i _5a t o t _5b J 7_X t _5b d i J _6a d M7 k _6b m O j _6a N M7 j _2 k wp i _5a tS O_X Nm _6a v uo _1 ts_ a _1 h a_X n _3 s E _4 v u j _1 m M N _2
359,GQM_Nam_6_S0006_19,d O _5a l a _2 k E _3 t_h u _2 k uo _3 J a _2 ts_ uo t _6b,d O _5a l a _2 k E _3 t_h u _5a k uo _3 J a _2 ts_ uo t _6b
360,LDMT_Nam_6_S00047_49,ts_ ie p _5b ts_ e p _5b k wp a _2 k wp a _2,ts_ ie p _5b ts_ e p _5b k wp a _2 k wp a _2
361,NTM_Nam_6_S00010_2,t 7 _5a k O _5a,t 7 _5a k O _5a
362,CNBA_Nu_6_S0003_35,k o Nm _1 ts_ uo _5a t M k _5b dZ 7_X n _6a l 7_X j _5a m o t _6b k a j _5a G o j _5a t O _1 n E m _5a t_h a_X N _3 v a w _2 n O _5a,k o Nm _1 ts_ uo _5a t M k _5b dZ 7_X n _6a l 7_X j _5a m o t _6b k a j _5a G o j _5a t O _1 n E m _5a t_h a_X N _3 v a w _2 n O _5a
363,TTMK_7_NU_S0044_240,b 7 _2 tS E _1 d O n _5a x E_X k _5b,b 7 _2 tS E _1 d O n _5a x E_X k _5b
364,NDBA_7_NAM_S0010_190,d M7 N _2 r M N _2 l a_X m _5a l wp a j _6a G a j _1,d M7 N _2 z M N _2 l a_X m _5a l wp a j _6a G a j _1
365,TTT_Nu_6_S00049_19,m E _6a d a _4 a n _1 u j _3 b E _5a J M _1 t_h e _5a n a w _2,m E _6a d a _4 a n _1 u j _3 b E _5a J M _1 t_h e _5a n a w _2
366,PTT_7_NU_S0041_148,v i _2 ts_ M7 _1 v i _2 ts_ M7 _1 h E _2 r 7_X t _5b ie n _1 t i J _4,v i _2 ts_ M7 _1 v i _2 ts_ M7 _1 h E _2 r 7_X t _5b ie n _1 t i J _4
367,TTMK_7_NU_S0044_54,b e _1 ts_ i m _1 E n _5a z 7_X n _4 d M7 N _2 ts_ O _1 m uo _2 s wp 7_X n _1 v e _2,b e _1 ts_ i m _1 E n _5a z 7_X n _4 d M7 N _2 ts_ O _1 m uo _2 s wp 7_X n _1 v e _2
368,TTD_7_NAM_S0001_102,t_h e _5a t_h e _5a J a _2 k 7_X w _6a n uo j _1 k O n _1 v 7_X t _6b l a m _2 n a w _2 m a _2 v a _2 k 7_X w _6a ie w _1 k O n _1 v 7_X t _6b d 7_X j _5a J M _1 t_h e _5a n a w _2,t_h e _5a t_h e _5a J a _2 k 7_X w _6a l uo j _1 k O n _1 v 7_X t _6b l a m _2 n a w _2 m a _2 v a _2 k 7_X w _6a ie w _1 k O n _1 v 7_X t _6b d 7_X j _5a J M _1 t_h e _5a l a w _2
369,NHM_7_NU_S0006_76,l a _2 d u Nm _1 d M7 _1 z O _1 x o Nm _1 k O _5a d ie m _3 t M7 _6a ts_ a_X k _5b ts_ a_X n _5a,l a _2 d u Nm _1 d M7 _1 z O _1 x o Nm _1 k O _5a d ie m _3 t M7 _6a ts_ a_X k _5b ts_ a_X n _5a
370,TTMK_7_NU_S0044_40,k O _3 m O_X kp _6b s E_X J _1 ts_ 7_X n _1 d e _1,k O _3 m O_X kp _6b s E_X J _1 ts_ 7_X n _1 d e _1
371,NMA_7_NU_S0002_91,ts_ u Nm _5a z u Nm _2 r a_X N _1 N wp a m _6a ts_ a_X t _6b z a _1 k o _3 k uo _3 k O n _1 r o j _2 dZ M _4 l u Nm _3 l a_X N _3 tS e n _1 S uo t _5b d M7 N _2 d i _1,ts_ u Nm _5a z u Nm _2 z a_X N _1 N wp a m _6a ts_ a_X t _6b z a _1 k o _3 k uo _3 k O n _1 z o j _2 dZ M _4 l u Nm _3 l a_X N _3 tS e n _1 s uo t _5b d M7 N _2 d i _1
372,CNBA_Nu_6_S0003_59,d e _3 t 7 _5a d O_X kp _6b l a j _6a ts_ O _1 k 7_X w _6a N E _1 J E _5a,d e _3 t 7 _5a d O_X kp _6b l a j _6a ts_ O _1 k 7_X w _6a N E _1 J E _5a
373,PTT_7_NU_S0041_98,d e n _5a l M7 t _6b t 7 _5a d O_X kp _6b J E _5a,d e n _5a l M7 t _6b t 7 _5a d O_X kp _6b J E _5a
374,MK_7_NAM_S0005_22,m o j _4 n a_X m _1 k O _5a t o _3 ts_ M k _5b l e _4 h o j _6a,m o j _4 n a_X m _1 k O _5a t o _3 ts_ M k _5b l e _4 h o j _6a
375,NTM_Nam_6_S00010_25,s uo N _5a ts_ 7 j _1 J a _2 t o j _1,s uo N _5a ts_ 7 j _1 J a _2 t o j _1
376,VTA_Nam_6_S0002_22,t_h O _3 t_h 7_X j _5a v 7_X j _6a b E n _2 J a_X j _3 l e n _1 m o _1 d 7_X t _5b tS M7 k _5b m a_X t _6b ts_ O _5a,t_h O _3 t_h 7_X j _5a v 7_X j _6a b E n _2 J a_X j _3 l e n _1 m o _1 d 7_X t _5b tS M7 k _5b m a_X t _6b ts_ O _5a
377,PTT_7_NU_S0041_28,b 7_X j _1 dZ 7 _2 t 7 _5a b 7_X j _1 dZ 7 _2 t 7 _5a h O j _3 k 7_X w _6a m o t _6b k 7_X w _1 k E p _5b,b 7_X j _1 dZ 7 _2 t 7 _5a b 7_X j _1 dZ 7 _2 t 7 _5a h O j _3 k 7_X w _6a m o t _6b k 7_X w _1 k E p _5b
378,TTMK_7_NU_S0044_59,J M N _4 k 7_X w _1 t_h 7 _1 t a _3 v E _3 d E p _6b k uo _3 k 7_X j _1 k o j _5a x i _1 m uo _2 s wp 7_X n _1 v e _2,J M N _4 k 7_X w _1 t_h 7 _1 t a _3 v E _3 d E p _6b k uo _3 k 7_X j _1 k o j _5a x i _1 m uo _2 s wp 7_X n _1 v e _2
379,NTN_7_NU_S0042_28,G O_X kp _5b v M7 n _2 tS M7 N _2 v 7 j _5a J M N _4 k 7_X j _1 h wp a _1 r 7_X t _5b d E p _6b,G O_X kp _5b v M7 n _2 tS M7 N _2 v 7 j _5a J M N _4 k 7_X j _1 h wp a _1 r 7_X t _5b d E p _6b
380,NTM_Nam_6_S00010_3,t_h e _5a t_h e _5a k 7_X w _6a d O_X kp _6b ts_ O _1 t 7 _5a N E _1 d i _1,t_h e _5a t_h e _5a k 7_X w _6a d O_X kp _6b ts_ O _1 t 7 _5a N E _1 d i _1
381,TTMK_7_NU_S0044_295,ts_ i m _1 b o _2 k 7_X w _1 7_X p _5b tS M N _5a n uo j _1 k O n _1 m 7 j _5a n 7 _3 t_h e _5a n a w _2,ts_ i m _1 b o _2 k 7_X w _1 7_X p _5b ts_ M N _5a n uo j _1 k O n _1 m 7 j _5a n 7 _3 t_h e _5a n a w _2
382,ĐNK_7_NU_S0048_30,ts_ i m _1 E n _5a b 7_X n _6a d i _1 d 7_X w _1,ts_ i m _1 E n _5a b 7_X n _6a d i _1 d 7_X w _1
383,THA_Nu_6_S00042_169,z e _1 m E _6a z a_X n _6a k a k _5b k O n _1 d ie w _2 dZ i _2,r e _1 m E _6a z a_X n _6a k a k _5b k O n _1 d ie w _2 dZ i _2
384,NMA_7_NU_S0002_116,l uo _5a v a N _2 G 7 n _6a S O_X Nm _5a,l uo _5a v a N _2 G 7 n _6a s O_X Nm _5a
385,PC_7_NAM_S0004_8,k O _5a b a k _5b b o _2 n o Nm _1,k O _5a b a k _5b b o _2 n o Nm _1
386,NDBA_7_NAM_S0010_52,t 7 _5a t_h i k _5b k O n _1 ts_ O _5a J 7_X t _5b v i _2 ts_ O _5a h a_X j _1 tS o Nm _1 J a _2 dZ u p _5b m O j _6a N M7 j _2 b ie t _5b N M7 j _2 l a _6a b ie t _5b N M7 j _2 k wp E n _1 d e _3 tS o Nm _1 J a _2,t 7 _5a t_h i k _5b k O n _1 ts_ O _5a J 7_X t _5b v i _2 ts_ O _5a h a_X j _1 tS o Nm _1 J a _2 dZ u p _5b m O j _6a N M7 j _2 b ie t _5b N M7 j _2 l a _6a b ie t _5b N M7 j _2 k wp E n _1 d e _3 tS o Nm _1 J a _2
387,MK_7_NU_S0007_77,tS 7 j _2 J E _5a,tS 7 j _2 J E _5a
388,TTT_Nu_6_S00049_5,b E _5a ts_ i _3 k O _2 k O _2,b E _5a ts_ i _3 k O _2 k O _2
389,LXT_Nam_6_S0008_83,z e _1 k O n _1 b E n _2 l 7_X j _5a h e t _5b S M k _5b N E _1 h e t _5b S M k _5b h E t _5b b E _1 b E _1,z e _1 k O n _1 b E n _2 l 7_X j _5a h e t _5b S M k _5b N E _1 h e t _5b S M k _5b h E t _5b b E _1 b E _1
390,NDBA_7_NAM_S0010_74,ts_ a_X j _6a v a w _2 r M N _2 d M7 k _6b m o t _6b l u kp _5b m E w _2 d a _4 t O m _5a d M7 k _6b m o t _6b ts_ u _5a t_h O _3 k O n _1 m E w _2 h i _5a h M N _3 d E m _1 N a_X j _1 ts_ ie n _5a l 7 j _6a f 7_X m _3 k uo _3 m i J _2 v a w _2 k u Nm _1,ts_ a_X j _6a v a w _2 z M N _2 d M7 k _6b m o t _6b l u kp _5b m E w _2 d a _4 t O m _5a d M7 k _6b m o t _6b ts_ u _5a t_h O _3 k O n _1 m E w _2 h i _5a h M N _3 d E m _1 N a_X j _1 ts_ ie n _5a l 7 j _6a f 7_X m _3 k uo _3 m i J _2 v a w _2 k u Nm _1
391,NQH_7_NAM_S0049_49,l a _2 tS M7 N _2 E m _1 t e n _1 l a _2 N wp ie n _4 v ie t _5b s wp 7_X n _1,l a _2 tS M7 N _2 E m _1 t e n _1 l a _2 N wp ie n _4 v ie t _5b s wp 7_X n _1
392,MK_7_NU_S0007_10,E_X J _1 h O_X kp _6b b a j _2,E_X J _1 h O_X kp _6b b a j _2
393,THA_Nu_6_S00042_60,b i _6a h o _3 l a _1,b i _6a h o _3 l a _1
394,PC_7_NAM_S0004_71,tS O_X Nm _1 k a k _5b m o n _1 t 7 _5a t_h i k _5b J 7_X t _5b l a _2 m o n _1 t ie N _5a E_X J _1,tS O_X Nm _1 k a k _5b m o n _1 t 7 _5a t_h i k _5b J 7_X t _5b l a _2 m o n _1 t ie N _5a E_X J _1
395,GQM_Nam_6_S0006_69,n a N _2 t ie n _1 k a _5a,n a N _2 t ie n _1 k a _5a
396,CTT_Nam_6_S00044_3,t i _1 v i _1 k O _5a S 7_X m _1 k 7_X m _2,t i _1 v i _1 k O _5a S 7_X m _1 k 7_X m _2
397,NDBA_7_NAM_S0010_51,k 7_X w _6a t_h i k _5b k O n _1 dZ i _2 J 7_X t _5b,k 7_X w _6a t_h i k _5b k O n _1 dZ i _2 J 7_X t _5b
398,NHM_7_NU_S0006_93,b 7_X j _1 dZ 7 _2 b a n _6a d O_X kp _6b tS M7 k _5b d i _1 m i J _2 d O_X kp _6b ts_ wp ie n _6a x a k _5b n M7 _4,b 7_X j _1 dZ 7 _2 b a n _6a d O_X kp _6b tS M7 k _5b d i _1 m i J _2 d O_X kp _6b ts_ wp ie n _6a x a k _5b n M7 _4
399,CPT_Nu_6_S0004_138,t_h E w _1 f M7 N _1 t_h a w _3 t_h E w _1 f M7 N _1 t_h a w _3 J M N _4 i _5a n a w _2 S a_X w _1 d 7_X j _1 l a _2 d u Nm _5a,t_h E w _1 f M7 N _1 t_h a w _3 t_h E w _1 f M7 N _1 t_h a w _3 J M N _4 i _5a n a w _2 s a_X w _1 d 7_X j _1 l a _2 d u Nm _5a
400,CNBA_Nu_6_S0003_181,tS a j _5a N wp a n _1 tS a j _5a ts_ i n _5a d O _3 v M7 n _2,tS a j _5a N wp a n _1 tS a j _5a ts_ i n _5a d O _3 v M7 n _2
401,THA_Nu_6_S00042_24,k ie n _5a x a t _5b n M7 k _5b s uo N _5a h o _2 uo N _5a n M7 k _5b,k ie n _5a x a t _5b n M7 k _5b s uo N _5a h o _2 uo N _5a n M7 k _5b
402,ĐNK_7_NU_S0048_253,b e n _1 b 7 _2 r a w _2 dZ M7 _4 d a m _5a k O _3 z a j _6a k O _5a b o Nm _1 k u kp _5b tS a_X N _5a,b e n _1 b 7 _2 r a w _2 dZ M7 _4 d a m _5a k O _3 z a j _6a k O _5a b o Nm _1 k u kp _5b tS a_X N _5a
403,CNBA_Nu_6_S0003_139,b a n _6a dZ O j _3 k wp a _5a,b a n _6a dZ O j _3 k wp a _5a
404,TTD_7_NAM_S0001_59,J a _2 t 7 _5a l uo n _1 m o t _6b a _2 k wp e n _1 b a _1 k O n _1 b o n _5a k O n _1 ts_ O _5a v a _2 m o t _6b k O n _1 m E w _2 v a _2 G a _2 t_h 7_X t _6b J ie w _2 G a _2,J a _2 t 7 _5a l uo n _1 m o t _6b a _2 k wp e n _1 b a _1 k O n _1 b o n _5a k O n _1 ts_ O _5a v a _2 m o t _6b k O n _1 m E w _2 v a _2 G a _2 t_h 7_X t _6b J ie w _2 G a _2
405,TQA_7_NAM_S0045_215,t 7 _5a k u Nm _4 m uo n _5a n O j _5a k a k _5b b a n _6a x o Nm _1 n e n _1 b a_X t _5b ts_ i m _1 v a _2 N a_X t _5b h wp a _1,t 7 _5a k u Nm _4 m uo n _5a n O j _5a k a k _5b b a n _6a x o Nm _1 n e n _1 b a_X t _5b ts_ i m _1 v a _2 N a_X t _5b h wp a _1
406,LXT_Nam_6_S0008_37,t 7 _5a d O_X kp _6b tS M7 k _5b,t 7 _5a d O_X kp _6b tS M7 k _5b
407,THA_Nu_6_S00042_135,t a j _6a S a w _1 r uo _2 t a j _6a S a w _1 t_h O _3 l a j _6a l a j _6a t_h uo _1,t a j _6a S a w _1 r uo _2 t a j _6a S a w _1 t_h O _3 l a j _6a l a j _6a t_h uo _1
408,PC_7_NAM_S0004_93,k O n _2 k wp e _1 t 7 _5a t_h i _2 7 _3 f u _5a b i J _2,k O n _2 k wp e _1 t 7 _5a t_h i _2 7 _3 f u _5a b i J _2
409,NQH_7_NAM_S0049_4,J 7 _5a l a j _6a n a_X m _1 N wp a j _5a dZ 7 _2 r a _1 ts_ 7 j _1,J 7 _5a l a j _6a n a_X m _1 N wp a j _5a dZ 7 _2 r a _1 ts_ 7 j _1
410,NTN_7_NU_S0042_24,ts_ a_X N _3 b ie t _5b t M _2 b a w _1 dZ 7 _2 n 7 j _1 d 7_X j _1 dZ o Nm _5a J M _1 N o j _1 J a _2 t_h M _5a h a j _1 k uo _3 m i J _2,ts_ a_X N _3 b ie t _5b t M _2 b a w _1 dZ 7 _2 n 7 j _1 d 7_X j _1 dZ o Nm _5a J M _1 N o j _1 J a _2 t_h M _5a h a j _1 k uo _3 m i J _2
411,THA_Nu_6_S00042_12,t a j _6a S a w _1 S E _3 b E _5a l a j _6a S 7 _6a k wp a _6a,t a j _6a S a w _1 S E _3 b E _5a l a j _6a S 7 _6a k wp a _6a
412,THA_7_NU_S0043_22,v i _2 S a w _1 k a k _5b b a n _6a t_h 7_X j _5a t ie t _5b h O_X kp _6b r 7_X t _5b v u j _1,v i _2 S a w _1 k a k _5b b a n _6a t_h 7_X j _5a t ie t _5b h O_X kp _6b r 7_X t _5b v u j _1
413,ĐNK_7_NU_S0048_108,M _2 h o p _6b t_h M _1 E_X J _1 b ie t _5b t uo t _5b m O _3 k uo _3 ts_ i m _1 l ie n _1 k wp a n _1,M _2 h o p _6b t_h M _1 E_X J _1 b ie t _5b t uo t _5b m O _3 k uo _3 ts_ i m _1 l ie n _1 k wp a n _1
414,THA_Nu_6_S00042_153,S O j _5a N E _1 t_h 7_X j _5a l a j _6a l 7_X j _5a k E w _6a m M t _5b a_X n _1 h e t _5b,S O j _5a N E _1 t_h 7_X j _5a l a j _6a l 7_X j _5a k E w _6a m M t _5b a_X n _1 h e t _5b
415,LXT_Nam_6_S0008_128,t_h e _5a l a _2 m 7_X m _2 k 7_X j _1 d o j _6a d o j _6a d 7_X t _5b J o _1 l e n _1,t_h e _5a l a _2 m 7_X m _2 k 7_X j _1 d o j _6a d o j _6a d 7_X t _5b J o _1 l e n _1
416,TTMK_7_NU_S0044_292,h ie n _6a t a j _6a 7 _3 m o t _6b S o _5a n M7 k _5b N M7 j _2 t a _1 v 7_X n _4 S M _3 z u Nm _6a b M w _1 d ie n _6a b o _2 k 7_X w _1,h ie n _6a t a j _6a 7 _3 m o t _6b S o _5a n M7 k _5b N M7 j _2 t a _1 v 7_X n _4 S M _3 z u Nm _6a b M w _1 d ie n _6a b o _2 k 7_X w _1
417,ĐNK_7_NU_S0048_56,r a_X w _1 s u m _1 s wp e _1 n M7 N _1 b a j _4,r a_X w _1 s u m _1 s wp e _1 n M7 N _1 b a j _4
418,NHM_7_NU_S0006_176,m E w _2 tS 7 _3 v e _2 b a w _5a k a w _5a k 7_X w _6a ts_ u _3 k uo _3 m i J _2,m E w _2 tS 7 _3 v e _2 b a w _5a k a w _5a k 7_X w _6a ts_ u _3 k uo _3 m i J _2
419,ĐNK_7_NU_S0048_233,ts_ i m _1 S 7 n _1 k a _1 S E _4 tS a _3 l 7 j _2,ts_ i m _1 S 7 n _1 k a _1 S E _4 tS a _3 l 7 j _2
420,NMA_7_NU_S0002_229,k u Nm _4 t_h wp 7 _3 7_X j _5a 7 _3 v u Nm _2 n u j _5a f ie _5a b a_X k _5b k O _5a n a N _2 7_X w _1 k 7 _1 s i J _1 d E p _6b t wp ie t _6b tS 7_X n _2,k u Nm _4 t_h wp 7 _3 7_X j _5a 7 _3 v u Nm _2 n u j _5a f ie _5a b a_X k _5b k O _5a l a N _2 7_X w _1 k 7 _1 s i J _1 d E p _6b t wp ie t _6b tS 7_X n _2
421,TTD_7_NAM_S0001_34,m E _6a d i _1 l e n _1 d 7_X w _2,m E _6a d i _1 l e n _1 d 7_X w _2
422,ĐNK_7_NU_S0048_12,m 7_X m _2 n O n _1 v M7 n _1 d M N _5a z 7_X j _6a,m 7_X m _2 n O n _1 v M7 n _1 d M N _5a z 7_X j _6a
423,PTL_7_NU_S0008_7,k a _5a S 7_X w _5a m E _6a t_h a _1 t M N _2 d M7 _5a k O n _1 tS O_X Nm _1 m ie N _6a d e n _5a n 7 j _1 n O _5a m uo n _5a m a _2 x o Nm _1 l a m _2 d a_X w _1 k O n _1,k a _5a s 7_X w _5a m E _6a t_h a _1 t M N _2 d M7 _5a k O n _1 tS O_X Nm _1 m ie N _6a d e n _5a n 7 j _1 n O _5a m uo n _5a m a _2 x o Nm _1 l a m _2 d a_X w _1 k O n _1
424,HYT_Nu_6_S0005_86,n a N _2 ts_ i _3 ts_ M7 _1 b ie t _5b d 7_X t _5b l ie n _2,n a N _2 ts_ i _3 ts_ M7 _1 b ie t _5b d 7_X t _5b l ie n _2
425,ĐNL_Nu_6_S0007_35,t_h i k _5b l a_X m _5a t_h i k _5b l a_X m _5a,t_h i k _5b l a_X m _5a t_h i k _5b l a_X m _5a
426,TQA_7_NAM_S0045_82,h wp a _1 x wp E _1 S a_X k _5b n 7 j _1 n 7 j _1,h wp a _1 x wp E _1 S a_X k _5b n 7 j _1 n 7 j _1
427,NMA_7_NU_S0002_217,n a N _2 S i J _1 r a _1 m o t _6b k a j _5a b O_X kp _6b tS M N _5a n 7 _3 r a _1 m o t _6b tS a_X m _1 N M7 j _2 k O n _1 l 7 n _5a J E_X J _1 J M _1 t_h o j _3 x wp E _3 J M _1 t_h 7_X n _2,n a N _2 s i J _1 r a _1 m o t _6b k a j _5a b O_X kp _6b tS M N _5a n 7 _3 r a _1 m o t _6b tS a_X m _1 N M7 j _2 k O n _1 l 7 n _5a J E_X J _1 J M _1 t_h o j _3 x wp E _3 J M _1 t_h 7_X n _2
428,TPA_Nu_6_S0009_120,N E _1 S O_X kp _5b k O n _1 n O j _5a v 7_X j _6a k o _1 ts_ i _6a k a _3 v o j _6a d a p _5b,N E _1 S O_X kp _5b k O n _1 n O j _5a v 7_X j _6a k o _1 ts_ i _6a k a _3 v o j _6a d a p _5b
429,NDBA_7_NAM_S0010_21,n O _5a l ie n _2 z u Nm _2 ts_ ie k _5b m u j _4 dZ a_X j _2 k uo _3 m i J _2 uo n _5a k E_X J _2 k 7_X j _1 l e n _1 v M t _5b r a _1 s a _1,n O _5a l ie n _2 z u Nm _2 ts_ ie k _5b m u j _4 dZ a_X j _2 k uo _3 m i J _2 uo n _5a k E_X J _2 k 7_X j _1 l e n _1 v M t _5b z a _1 s a _1
430,NDBA_7_NAM_S0010_140,ts_ i _3 r ie N _1 k O _5a h wp a N _2 t M _3 t M _3 l a N _1 l ie w _1 l a _2 ts_ a_X m _1 ts_ i _3 v a _2 ie w _1 t_h i k _5b tS o Nm _2 tS O t _6b,ts_ i _3 r ie N _1 k O _5a h wp a N _2 t M _3 t M _3 l a N _1 l ie w _1 l a _2 ts_ a_X m _1 ts_ i _3 v a _2 ie w _1 t_h i k _5b tS o Nm _2 tS O j _6a
431,NDBA_7_NAM_S0010_68,m E w _2 n O j _5a,m E w _2 n O j _5a
432,GQM_Nam_6_S0006_61,t 7 _5a t 7 _5a d i _1 v 7 j _5a k a _3 J a _2 t 7 _5a,t 7 _5a t 7 _5a d i _1 v 7 j _5a k a _3 J a _2 t 7 _5a
433,NDBA_7_NAM_S0010_139,k a k _5b h wp a N _2 t M _3 x a k _5b d e w _2 v a_X n _1 h a_X j _1 v O _4 dZ O j _3 J M N _1 d e w _2 x o Nm _1 t_h i k _5b l a w _1 d o Nm _6a ts_ 7_X n _1 l 7_X m _5a t a_X j _1 b u n _2,k a k _5b h wp a N _2 t M _3 x a k _5b d e w _2 v a_X n _1 h a_X j _1 v O _4 dZ O j _3 J M N _1 d e w _2 x o Nm _1 t_h i k _5b l a w _1 d o Nm _6a ts_ 7_X n _1 l 7_X m _5a t a_X j _1 b u n _2
434,TQA_7_NAM_S0045_240,b 7 _2 tS E _1 d O n _5a x E_X k _5b,b 7 _2 tS E _1 d O n _5a x E_X k _5b
435,TTMK_7_NU_S0044_116,z M7 _6a t_h E w _1 b a j _2 d O_X kp _6b h a_X j _4 t a _3 l a j _6a h i J _2 E_X J _3 k uo _3 m o t _6b l wp a j _2 ts_ i m _1 m a _2 k a k _5b b a n _6a t_h i k _5b J E _5a,z M7 _6a t_h E w _1 b a j _2 d O_X kp _6b h a_X j _4 t a _3 l a j _6a h i J _2 E_X J _3 k uo _3 m o t _6b l wp a j _2 ts_ i m _1 m a _2 k a k _5b b a n _6a t_h i k _5b J E _5a
436,NHM_7_NU_S0006_90,m M7 _1 J M _1 t_h e _5a n a w _2,m M7 _1 J M _1 t_h e _5a n a w _2
437,THA_Nu_6_S00042_71,7 _3 J a _2 tS E _3 ts_ i _1 J 7 _5a m E _6a ts_ i _6a tS a _2 z o _4,7 _3 J a _2 tS E _3 ts_ i _1 J 7 _5a m E _6a ts_ i _6a tS a _2 z o _4
438,CPT_Nu_6_S0004_99,n a N _2 t ie n _1 k a _5a l a m _2 dZ i _2 d e _3 z 7_X n _1 d i _1 b ie n _3 h e t _5b b uo n _2,n a N _2 t ie n _1 k a _5a l a m _2 dZ i _2 d e _3 z 7_X n _1 d i _1 b ie n _3 h e t _5b b uo n _2
439,THA_7_NU_S0043_146,t 7 _5a S E _4 ts_ O n _6a i _5a a _1 ts_ i m _1 E n _5a b a w _5a h ie w _6a m uo _2 s wp 7_X n _1 v e _2,t 7 _5a S E _4 ts_ O n _6a i _5a a _1 ts_ i m _1 E n _5a b a w _5a h ie w _6a m uo _2 s wp 7_X n _1 v e _2
440,TQA_7_NAM_S0045_179,b o Nm _1 k u kp _5b h E w _5a l a _3 d i _1 v i _2 t_h M7 N _1 f a t _5b,b o Nm _1 k u kp _5b h E w _5a l a _3 d i _1 v i _2 t_h M7 N _1 f a t _5b
441,TTMK_7_NU_S0044_133,k 7_X w _6a tS a _3 l 7 j _2 ts_ O _1 t 7 _5a k 7_X w _1 n a_X j _2 J E _5a,k 7_X w _6a tS a _3 l 7 j _2 ts_ O _1 t 7 _5a k 7_X w _1 n a_X j _2 J E _5a
