,Path,Canonical,Transcript
592,MK_7_NU_S0007_45,d O _5a l a _2 J M N _4 m uo _2 s wp 7_X n _1 h a _6a t_h u _1 d o Nm _1,d O _5a l a _2 J M N _4 m uo _2 s wp 7_X n _1 h a _6a t_h u _1 d o Nm _1
593,NT_7_NAM_S0009_74,J i n _2 N M7 j _2 dZ a w _1 v ie k _6b,J i n _2 N M7 j _2 dZ a w _1 v ie k _6b
594,LXT_Nam_6_S0008_33,t a j _6a tS O_X Nm _1 b a j _2 d O_X kp _6b ts_ u _5a n O j _5a,t a j _6a tS O_X Nm _1 b a j _2 d O_X kp _6b ts_ u _5a n O j _5a
595,ĐNK_7_NU_S0048_164,x E_X k _5b d e n _5a b 7 _2 tS E _1 l a _2 J M N _4 l wp a j _2 ts_ i m _1 n a w _2,x E_X k _5b d e n _5a b 7 _2 tS E _1 l a _2 J M N _4 l wp a j _2 ts_ i m _1 n a w _2
596,MK_7_NU_S0007_61,t_h o j _1 d e _3 t 7 _5a tS a _3 l 7 j _2 J E _5a,t_h o j _1 d e _3 t 7 _5a tS a _3 l 7 j _2 J E _5a
597,NNM_Nu_6_S00045_87,b a _1 E_X J _1 E m _1 l 7 n _6a J a _2 l 7 n _6a S o Nm _5a h E_X J _6a f u kp _5b b e n _1 J a_X w _1,b a _1 E_X J _1 E m _1 l 7 n _6a J a _2 l 7 n _6a S o Nm _5a h E_X J _6a f u kp _5b b e n _1 J a_X w _1
598,TPA_Nu_6_S0009_58,b a k _5b ts_ O _5a t 7 p _6b G a _2 tS o Nm _5a,b a k _5b ts_ O _5a t 7 p _6b G a _2 tS o Nm _5a
599,TPA_Nu_6_S0009_179,ts_ 7 t _6b m o t _6b k O n _1 e k _5b J a_X j _3 d e n _5a tS M7 k _5b m a_X t _6b n a N _2,ts_ 7 t _6b m o t _6b k O n _1 e k _5b J a_X j _3 d e n _5a tS M7 k _5b m a_X t _6b n a N _2
600,PC_7_NAM_S0004_16,G E _5a ts_ 7 j _1 d o Nm _1 d u _3,G E _5a ts_ 7 j _1 d o Nm _1 d u _3
601,HYT_Nu_6_S0005_77,z 7_X n _1 d i _1 b ie n _3 N E _1 n a N _2 h a t _5b k wp e n _1 k a _3 m e t _6b k a _3 b uo n _2,z 7_X n _1 d i _1 b ie n _3 N E _1 n a N _2 h a t _5b k wp e n _1 k a _3 m e t _6b k a _3 b uo n _2
602,THA_7_NU_S0043_64,t_h e _5a l a _2 k a _3 l 7 p _5b d e w _2 h a w _5a h M k _5b a j _1,t_h e _5a l a _2 k a _3 l 7 p _5b d e w _2 h a w _5a h M k _5b a j _1
603,TTT_Nu_6_S00049_54,n e n _1 b a _1 E_X J _1 E m _1 k wp ie t _5b d i J _6a,n e n _1 b a _1 E_X J _1 E m _1 k wp ie t _5b d i J _6a
604,THA_7_NU_S0043_58,d M7 k _6b t_h o j _1 t 7 _5a d O_X kp _6b J E _5a,d M7 k _6b t_h o j _1 t 7 _5a d O_X kp _6b J E _5a
605,PTT_7_NU_S0041_16,k O _5a E m _1 m 7 j _5a k O _5a dZ 7_X k _5b N u _3 7_X m _5a tS O_X Nm _1 tS a_X N _1,k O _5a E m _1 m 7 j _5a k O _5a dZ 7_X k _5b N u _3 7_X m _5a tS O_X Nm _1 tS a_X N _1
606,NNM_Nu_6_S00045_33,t 7 _5a k O _5a k o t _6b t_h M _5a J 7_X t _5b a _1,t 7 _5a k O _5a k o t _6b t_h M _5a J 7_X t _5b a _1
607,CNBA_Nu_6_S0003_146,k a _5a m a_X N _1 m O j _3 b O _3 k a _5a m 7_X p _6b t i m _2 v e _2 J a _2,k a _5a m a_X N _1 m O j _3 b O _3 k a _5a m 7_X p _6b t i m _2 v e _2 J a _2
608,LXT_Nam_6_S0008_65,h a j _1 G a _2 tS o Nm _5a b E n _2 h E_X k _6b S E_X k _5b b a k _5b ts_ O _5a,h a j _1 G a _2 tS o Nm _5a b E n _2 h E_X k _6b s E_X k _5b b a k _5b ts_ O _5a
609,THA_7_NU_S0043_134,m 7_X m _2 n O n _1 v M7 n _1 d M N _5a z 7_X j _6a,m 7_X m _2 n O n _1 v M7 n _1 d M N _5a z 7_X j _6a
610,THA_Nu_6_S00042_224,N O _3 i _5a ts_ i _6a ts_ O _1 v E _1 i t _5b dZ i _2 J E _5a,N O _3 i _5a ts_ i _6a ts_ O _1 v E _1 i t _5b dZ i _2 J E _5a
611,NMA_7_NU_S0002_8,h M7 w _1 k a w _1 k o _3 S o Nm _5a h wp a _2 b i J _2 v 7 j _5a J ie w _2 l wp a j _2 v 7_X t _6b a_X n _1 k O _3 x a k _5b J M _1 l i J _1 z M7 N _1 d a _2 d ie w _3 N M7 _6a v a_X n _2,h M7 w _1 k a w _1 k o _3 s o Nm _5a h wp a _2 b i J _2 v 7 j _5a J ie w _2 l wp a j _2 v 7_X t _6b a_X n _1 k O _3 x a k _5b J M _1 l i J _1 z M7 N _1 d a _2 d ie w _3 N M7 _6a v a_X n _2
612,HYT_Nu_6_S0005_37,d O _5a l a _2 k O n _1 dZ i _2,d O _5a l a _2 k O n _1 dZ i _2
613,NTN_7_NU_S0042_21,x u _1 v e _6a S i J _1 h a j _1 t 7_X N _2 S E_X k _6b S E _4 v a _2 t_h wp a N _5a m a t _5b,x u _1 v e _6a S i J _1 h a j _1 t 7_X N _2 S E_X k _6b S E _4 v a _2 t_h wp a N _5a m a t _5b
614,TTD_7_NAM_S0001_103,J a _2 t 7 _5a n uo j _1 m o t _6b k O n _1 ts_ O _5a a _2 J a _2 t 7 _5a n uo j _1 m o t _6b k O n _1 m E w _2,J a _2 t 7 _5a n uo j _1 m o t _6b k O n _1 ts_ O _5a a _2 J a _2 t 7 _5a n uo j _1 m o t _6b k O n _1 m E w _2
615,NTN_7_NU_S0042_66,d a p _5b l 7 j _2 ts_ a w _2 k o _1 a _6a,d a p _5b l 7 j _2 ts_ a w _2 k o _1 a _6a
616,NTN_7_NU_S0042_25,v 7_X j _6a t_h e _5a k O n _2 k 7_X w _6a tS O_X Nm _1 tS M7 N _2 k 7_X w _6a t_h i k _5b J M N _4 dZ i _2,v 7_X j _6a t_h e _5a k O n _2 k 7_X w _6a tS O_X Nm _1 tS M7 N _2 k 7_X w _6a t_h i k _5b J M N _4 dZ i _2
617,GQM_Nam_6_S0006_73,J 7 _2 t_h e _5a n a N _2 n a N _2 l M7 t _5b tS e n _1 b ie n _3 r 7_X t _5b J E _6a J a N _2,J 7 _2 t_h e _5a n a N _2 n a N _2 l M7 t _5b tS e n _1 b ie n _3 r 7_X t _5b J E _6a J a N _2
618,HYT_Nu_6_S0005_56,v M7 n _6a ts_ M7 _1 z a m _5a r a _1 s a _1,v M7 n _6a ts_ M7 _1 z a m _5a r a _1 s a _1
619,NMA_7_NU_S0002_195,k i _2 N i _3 m o t _6b t_h a N _5a tS o j _1 v E w _2 J M _1 x o Nm _1,k i _2 N i _3 m o t _6b t_h a N _5a tS o j _1 v E w _2 J M _1 x o Nm _1
620,TPA_Nu_6_S0009_103,b a n _6a k e _3 t 7 _5a N E _1 d i _1,b a n _6a k e _3 t 7 _5a N E _1 d i _1
621,THA_Nu_6_S00042_208,v E _1 m uo _2 t_h u _1 k wp a _1 k O _3 l a _5a x o _1,v E _1 m uo _2 t_h u _1 k wp a _1 k O _3 l a _5a x o _1
622,NMA_7_NU_S0002_242,S a N _5a n a_X j _1 b ie t _5b v uo _1 h O p _6b b a n _2 v ie k _6b n M7 k _5b 7 _3 z M7 j _5a t_h wp ie n _2 r o Nm _2 k uo k _5b t wp a n _3 k uo k _5b t wp a n _3 G a_X p _6b v uo _1,s a N _5a n a_X j _1 b ie t _5b v uo _1 h O p _6b b a n _2 v ie k _6b n M7 k _5b 7 _3 z M7 j _5a t_h wp ie n _2 r o Nm _2 k uo k _5b t wp a n _3 k uo k _5b t wp a n _3 G a_X p _6b v uo _1
623,NHM_7_NU_S0006_107,m o t _6b h o m _1 x i _1 d i _1 t_h a_X m _1 d o Nm _2 t_h 7_X j _5a l uo _5a n e p _5b d a _4 ts_ i n _5a v a N _2,m o t _6b h o m _1 x i _1 d i _1 t_h a_X m _1 d o Nm _2 t_h 7_X j _5a l uo _5a n e p _5b d a _4 ts_ i n _5a v a N _2
624,PC_7_NAM_S0004_64,v i _2 S a w _1 b a n _6a l a j _6a t_h i k _5b ts_ 7 j _1 v 7 j _5a t 7 _5a,v i _2 s a w _1 b a n _6a l a j _6a t_h i k _5b ts_ 7 j _1 v 7 j _5a t 7 _5a
625,TTD_7_NAM_S0001_167,d 7_X j _1 k 7_X w _6a s e p _5b t M _2 ts_ i _3 S M _6a v 7_X t _6b k O n _2 t 7 _5a s e p _5b a _2 t_h o j _1 k 7_X w _6a s e p _5b t M _2 ts_ i _3 d a_X k _6b d ie m _3 t 7 _5a s e p _5b t M _2 ts_ i _3 S M _6a v 7_X t _6b J E _5a,d 7_X j _1 k 7_X w _6a s e p _5b t M _2 ts_ i _3 S M _6a v 7_X t _6b k O n _2 t 7 _5a s e p _5b a _2 t_h o j _1 k 7_X w _6a s e p _5b t M _2 ts_ i _3 d a_X k _6b d ie m _3 t 7 _5a s e p _5b t M _2 ts_ i _3 s M _6a v 7_X t _6b J E _5a
626,MK_7_NU_S0007_46,t_h 7 j _2 t ie t _5b k uo _3 m o j _4 m uo _2 t_h e _5a n a w _2 n O_X Nm _5a h a_X j _1 t_h 7 j _2 t ie t _5b k uo _3 m o j _4 m uo _2 t_h e _5a n a w _2,t_h 7 j _2 t ie t _5b k uo _3 m o j _4 m uo _2 t_h e _5a n a w _2 n O_X Nm _5a h a_X j _1 t_h 7 j _2 t ie t _5b k uo _3 m o j _4 m uo _2 t_h e _5a n a w _2
627,LXT_Nam_6_S0008_56,d M7 k _6b,d M7 k _6b
628,LXT_Nam_6_S0008_99,d i _1 ts_ 7 j _1 r O_X Nm _1,d i _1 ts_ 7 j _1 r O_X Nm _1
629,GQM_Nam_6_S0006_67,k O n _1 t e n _1 l a _2 d a w _2 t u _5a E_X J _1,k O n _1 t e n _1 l a _2 d a w _2 t u _5a E_X J _1
630,TPA_Nu_6_S0009_112,n a_X m _1 t_h a N _5a tS o j _1 k wp a _1 b a _2 m E _6a t uo j _3 m o j _4 N a_X j _2 m o t _6b dZ a _2 ie w _5a,n a_X m _1 t_h a N _5a tS o j _1 k wp a _1 b a _2 m E _6a t uo j _3 m o j _4 N a_X j _2 m o t _6b dZ a _2 ie w _5a
631,NHM_7_NU_S0006_80,v i _2 n M7 k _5b z 7_X N _1 l e n _1 h ie n _2 h wp a _2,v i _2 n M7 k _5b z 7_X N _1 l e n _1 h ie n _2 h wp a _2
632,PTT_7_NU_S0041_113,b E _5a n a_X m _2 b E _5a N E _1,b E _5a n a_X m _2 b E _5a N E _1
633,CNBA_Nu_6_S0003_148,n O _5a a p _5b S a t _5b m E _6a k a m _3 dZ a k _5b l 7_X N _1 l 7_X N _1 x O _5a t a _3,l O _5a a p _5b s a t _5b m E _6a k a m _3 dZ a k _5b l 7_X N _1 l 7_X N _1 x O _5a t a _3
634,PTT_7_NU_S0041_129,l a _2 b O _2 N i _3 J a j _1 r o j _2 l a _2,l a _2 b a _2 N i _3 J a j _1 r o j _2 l a _2
635,TPA_Nu_6_S0009_66,d M7 k _6b m E _6a ie w _1 t_h M7 N _1 ts_ a_X m _1 S O_X kp _5b k a _3 b a _1 k o _1 G a j _5a l 7 n _5a J E_X J _1 J M _1 t_h o j _3,d M7 k _6b m E _6a ie w _1 t_h M7 N _1 ts_ a_X m _1 s O_X kp _5b k a _3 b a _1 k o _1 G a j _5a l 7 n _5a J E_X J _1 J M _1 r o j _3
636,TPA_Nu_6_S0009_121,o j _1 ts_ i _6a t_h 7_X t _6b o j _1 t_h 7_X t _6b t_h e _5a h a _3 S O_X kp _5b,o j _1 ts_ i _6a t_h 7_X t _6b o j _1 t_h 7_X t _6b t_h e _5a h a _3 S O_X kp _5b
637,HYT_Nu_6_S0005_17,n O _5a N o j _2 t_h u _1 l u _1 tS e n _1 S 7_X n _1,n O _5a n o j _2 t_h u _1 l u _1 tS e n _1 s 7_X n _1
638,NMA_7_NU_S0002_237,t_h E w _1 ts_ wp ie n _6a n a_X j _2 t_h i _2 N M7 j _2 v ie t _6b t a _1 l a _2 k O n _1 ts_ a_X w _5a k uo _3 a j _1,t_h E w _1 ts_ wp ie n _6a n a_X j _2 t_h i _2 N M7 j _2 v ie t _6b t a _1 l a _2 k O n _1 ts_ a_X w _5a k uo _3 a j _1
639,TPA_Nu_6_S0009_12,k M _5a t_h e _5a ts_ u _5a S a j _1 x ie n _5a z a_X j _6a z o _4 t 7_X t _5b k a _3,k M _5a t_h e _5a ts_ u _5a s a j _1 x ie n _5a z a_X j _6a dZ o _4 t 7_X t _5b k a _3
640,GQM_Nam_6_S0006_35,n O _5a l uo n _1 l ie m _5a l ie m _5a ts_ 7_X n _1 l ie m _5a k o _3 v a _2 J i n _2 k O n _1 r 7_X t _5b t_h 7_X n _1 t_h ie n _6a,n O _5a l uo n _1 l ie m _5a l ie m _5a ts_ 7_X n _1 l ie m _5a k o _3 v a _2 J i n _2 k O n _1 r 7_X t _5b t_h 7_X n _1 t_h ie n _6a
641,NHM_7_NU_S0006_99,m o t _6b h o m _1 v a w _2 z i p _6b k uo j _5a n a_X m _1 v uo _1 h u Nm _2 G O j _6a d o Nm _1 d u _3 k a k _5b k O n _1 d e n _5a v a _2 n O j _5a,m o t _6b h o m _1 v a w _2 z i p _6b k uo j _5a n a_X m _1 v uo _1 h u Nm _2 G O j _6a d o Nm _1 d u _3 k a k _5b k O n _1 d e n _5a v a _2 n O j _5a
642,NMA_7_NU_S0002_107,k 7_X j _1 d a _1 k wp e _1 h M7 N _1,k 7_X j _1 d a _1 k wp e _1 h M7 N _1
643,ĐNK_7_NU_S0048_205,d wp a n _6a m o t _6b dZ 7 j _5a t_h ie w _6a J M N _4 J 7_X n _1 v 7_X t _6b n a w _2 k uo _3 k 7_X w _1 ts_ wp ie n _6a,d wp a n _6a m o t _6b dZ 7 j _5a t_h ie w _6a J M N _4 J 7_X n _1 v 7_X t _6b n a w _2 k uo _3 k 7_X w _1 ts_ wp ie n _6a
644,NHM_7_NU_S0006_127,S a N _5a S 7 m _5a h o m _1 S a_X w _1 v 7 _6a ts_ o Nm _2 l a N _1 l ie w _1 S u Nm _1 S M7 N _5a J i n _2 h a j _1 ts_ ie k _5b b E_X J _5a m 7_X m _1 l 7 n _5a s e p _5b d 7_X j _2 h a j _1 t_h M _5a k wp i _5a k e t _5b k wp a _3 k o Nm _1 S M k _5b S a N _5a t a w _6a k uo _3 m i J _2,s a N _5a s 7 m _5a h o m _1 s a_X w _1 v 7 _6a ts_ o Nm _2 l a N _1 l ie w _1 s u Nm _1 s M7 N _5a J i n _2 h a j _1 ts_ ie k _5b b E_X J _5a m 7_X m _1 l 7 n _5a s e p _5b d 7_X j _2 h a j _1 t_h M _5a k wp i _5a k e t _5b k wp a _3 k o Nm _1 s M k _5b s a N _5a t a w _6a k uo _3 m i J _2
645,TTT_Nu_6_S00049_78,n e n _1 S O j _5a d a _4 l e n _1 l e n _1 m a j _5a J a _2,n e n _1 S O j _5a d a _4 l e n _1 l e n _1 m a j _5a J a _2
646,NHM_7_NU_S0006_159,h a_X j _4 ts_ O _1 t o j _1 m o t _6b d o j _1 h ie _1 v a _2 ts_ ie k _5b a w _5a x wp a k _5b t o j _1 S E _4 l a m _2 ts_ O _1 k 7_X w _6a l 7 _3 m a_X j _2 n 7 _3 m a_X t _6b ts_ O _1 m a _2 s E m _1,h a_X j _4 ts_ O _1 t o j _1 m o t _6b d o j _1 h ie _1 v a _2 ts_ ie k _5b a w _5a x wp a k _5b t o j _1 s E _4 l a m _2 ts_ O _1 k 7_X w _6a l 7 _3 m a_X j _2 n 7 _3 m a_X t _6b ts_ O _1 m a _2 s E m _1
647,CNBA_Nu_6_S0003_19,t o j _5a h o m _1 7_X j _5a x i _1 k o Nm _1 ts_ uo _5a d a N _1 a_X n _1 v 7 j _5a J a _2 v uo _1 t_h i _2 k O _5a t ie N _5a G O j _6a k M7 _3,t o j _5a h o m _1 7_X j _5a x i _1 k o Nm _1 ts_ uo _5a d a N _1 a_X n _1 v 7 j _5a J a _2 v uo _1 t_h i _2 k O _5a t ie N _5a G O j _6a k M7 _3
648,ĐNK_7_NU_S0048_199,t o j _1 t o j _6a N ie p _6b k O n _1 ts_ i m _1 x i _1 n O _5a k O n _2 S o Nm _5a v a _2 k a _1 h a t _5b,t o j _1 t o j _6a N ie p _6b k O n _1 ts_ i m _1 x i _1 n O _5a k O n _2 S o Nm _5a v a _2 k a _1 h a t _5b
649,TTT_Nu_6_S00049_36,k a _5a m 7_X p _6b t 7_X p _6b t 7_X p _6b m uo _5a,k a _5a m 7_X p _6b t 7_X p _6b t 7_X p _6b m uo _5a
650,HYT_Nu_6_S0005_33,t 7 _5a d o _5a b a n _6a ts_ uo t _6b u t _5b h 7 n _5a h 7 _3 k e _3 t ie p _5b v 7 j _5a m E _6a v e _2 k O n _1 dZ i _2,t 7 _5a d o _5a b a n _6a ts_ uo t _6b u t _5b h 7 n _5a h 7 _3 k e _3 t ie p _5b v 7 j _5a m E _6a v e _2 k O n _1 dZ i _2
651,LXT_Nam_6_S0008_9,ts_ u _5a v o _4 N M k _6b d i _1 d i _1 l a j _6a l a j _6a,ts_ u _5a v o _4 N M k _6b d i _1 d i _1 l a j _6a l a j _6a
652,NT_7_NAM_S0009_48,a j _1 a j _1 k u Nm _4 d M7 k _6b t wp i _2 t a j _2 l 7_X p _6b k o Nm _1,a j _1 a j _1 k u Nm _4 d M7 k _6b t wp i _2 t a j _2 l 7_X p _6b k o Nm _1
653,ĐNK_7_NU_S0048_91,x E_X J _5a tS a _3 l 7 j _2 dZ u p _5b t 7 j _5a k 7_X w _1 n a_X j _2 J E _5a,x E_X J _5a tS a _3 l 7 j _2 dZ u p _5b t 7 j _5a k 7_X w _1 n a_X j _2 J E _5a
654,LXT_Nam_6_S0008_23,t ie p _5b d O _5a l a j _6a k wp a_X j _1 S a N _1 G a _2 m a j _5a v a N _2,t ie p _5b d O _5a l a j _6a k wp a_X j _1 S a N _1 G a _2 m a j _5a v a N _2
655,CNBA_Nu_6_S0003_127,m M7 _1 t O _1 dZ O _5a l 7 n _5a,m M7 _1 t O _1 dZ O _5a l 7 n _5a
656,NMA_7_NU_S0002_76,S M _1 t M _3 s wp 7_X t _5b k wp 7_X n _1,s M _1 t M _3 s wp 7_X t _5b k wp 7_X n _1
657,NMA_7_NU_S0002_280,i _5a t M7 N _3 S a N _5a ts_ e _5a k 7_X j _1 z O _1 t_h a m _5a,i _5a t M7 N _3 S a N _5a ts_ e _5a k 7_X j _1 z O _1 t_h a m _5a
658,HYT_Nu_6_S0005_210,s E _1 t a j _3,s E _1 t a j _3
659,MK_7_NU_S0007_60,t 7 _5a d o _5a k 7_X w _6a 7 _3 d 7_X w _1 k O _5a z 7_X w _5a f 7_X j _3,t 7 _5a d o _5a k 7_X w _6a 7 _3 d 7_X w _1 k O _5a z 7_X w _5a f 7_X j _3
660,THA_Nu_6_S00042_55,t 7 _5a J 7 _2 t_h O _3 k e _1 t ie _1 m o t _6b m a _2,t 7 _5a J 7 _2 t_h O _3 k e _1 t ie _1 m o t _6b m a _2
661,HYT_Nu_6_S0005_111,7 _3 b ie n _3 l 7 n _5a k O _5a m o t _6b ts_ u _5a k a _5a m a_X N _1 J O _3,7 _3 b ie n _3 l 7 n _5a k O _5a m o t _6b ts_ u _5a k a _5a m a_X N _1 J O _3
662,NHM_7_NU_S0006_82,z O_X Nm _2 k M w _3 l O_X Nm _1 d a _4 n O _1 d 7_X j _2 k wp a _1 b 7 _2,z O_X Nm _2 k M w _3 l O_X Nm _1 d a _4 n O _1 d 7_X j _2 k wp a _1 b 7 _2
663,PC_7_NAM_S0004_119,v 7_X j _6a J a _2 b a n _6a n uo j _1 k O _5a n uo j _1 k O n _1 d o Nm _6a v 7_X t _6b n a w _2 x o Nm _1,v 7_X j _6a J a _2 b a n _6a n uo j _1 k O _5a n uo j _1 k O n _1 d o Nm _6a v 7_X t _6b n a w _2 x o Nm _1
664,PTL_7_NU_S0008_4,ts_ u Nm _5a z u Nm _2 r a_X N _1 N wp a m _6a ts_ a_X t _6b z a _1 k o _3 k uo _3 k O n _1 r o j _2 dZ M _4 k O n _1 l u Nm _3 l a_X N _3 tS e n _1 S uo t _5b d M7 N _2 d i _1,ts_ u Nm _5a z u Nm _2 r a_X N _1 N wp a m _6a ts_ a_X t _6b z a _1 k o _3 k uo _3 k O n _1 r o j _2 dZ M _4 k O n _1 l u Nm _3 l a_X N _3 tS e n _1 s uo t _5b d M7 N _2 d i _1
665,PTT_7_NU_S0041_99,b uo j _3 tS M7 _1 h E _2,b uo j _3 tS M7 _1 h E _2
666,THA_Nu_6_S00042_75,d i _1 J a _2 tS E _3 ts_ i _6a tS a _2 ts_ O _1 b E _5a ts_ i _1 d i _1 J a _2 tS E _3,d i _1 J a _2 tS E _3 ts_ i _6a tS a _2 ts_ O _1 b E _5a ts_ i _1 d i _1 J a _2 tS E _3
667,NNM_Nu_6_S00045_66,d a_X t _6b z M7 j _5a o Nm _5a x O j _5a m o t _6b t_h u Nm _2 n M7 k _5b S o j _1,d a_X t _6b z M7 j _5a o Nm _5a x O _5a m o t _6b t_h u Nm _2 n M7 k _5b S o j _1
668,PTL_7_NU_S0008_50,k O n _1 v 7_X t _6b d M7 k _6b l a m _2 b a_X N _2 b o Nm _1 t O _1 b a_X N _2 k a j _5a b i J _2 h wp a _1 a _1,k O n _1 v 7_X t _6b d M7 k _6b l a m _2 b a_X N _2 b o Nm _1 t O _1 b a_X N _2 k a j _5a b i J _2 h wp a _1 a _1
669,TTD_7_NAM_S0001_139,d M N _2 a_X n _1 l uo _5a d o Nm _2 t a _1,d M N _2 a_X n _1 l uo _5a d o Nm _2 t a _1
670,NT_7_NAM_S0009_63,t i m _2 v i _5a z u _6a d e _3 t_h 7_X j _5a S M _1 t M _3 dZ a w _1 v ie k _6b r 7_X t _5b f u _2 h 7 p _6b v 7 j _5a d a_X k _6b d ie m _3 k uo _3 t_h 7_X n _2 z 7_X n _1,t i m _2 v i _5a z u _6a d e _3 t_h 7_X j _5a s M _1 t M _3 dZ a w _1 v ie k _6b r 7_X t _5b f u _2 h 7 p _6b v 7 j _5a d a_X k _6b d ie m _3 k uo _3 t_h 7_X n _2 z 7_X n _1
671,NNM_Nu_6_S00045_10,t 7 _5a k e _3 k O _5a h a_X j _1 x o Nm _1,t 7 _5a k e _3 k O _5a h a_X j _1 x o Nm _1
672,LXT_Nam_6_S0008_129,x i _1 m E _6a m a_X t _6b tS 7 j _2 G O j _6a h a t _6b n a_X N _5a b a m _5a k E_X J _5a t a_X j _1 h o Nm _2 k uo _3 m E _6a v e _2 b e n _1 k ie _1 n u j _5a,x i _1 m E _6a m a_X t _6b tS 7 j _2 G O j _6a h a t _6b n a_X N _5a b a m _5a k E_X J _5a t a_X j _1 h o Nm _2 k uo _3 m E _6a v e _2 b e n _1 k ie _1 n u j _5a
673,THA_Nu_6_S00042_99,l u _4 G a _2 N 7 _4 n O _5a l a _2 S M _1 t M _3 S 7 _6a k wp a _5a,l u _4 G a _2 N 7 _4 n O _5a l a _2 S M _1 t M _3 S 7 _6a k wp a _5a
674,PTL_7_NU_S0008_100,t 7 _5a J i n _2 t_h 7_X j _5a k O n _1 v O j _1,t 7 _5a J i n _2 t_h 7_X j _5a k O n _1 v O j _1
675,NMA_7_NU_S0002_71,dZ a _1 d i J _2 k 7_X w _6a k O _5a m 7_X j _5a N M7 j _2,dZ a _1 d i J _2 k 7_X w _6a k O _5a m 7_X j _5a N M7 j _2
676,NHM_7_NU_S0006_67,n M7 k _5b l e n _1 n M7 k _5b tS a n _2 k wp a _1 n e n _2 J a _2,n M7 k _5b l e n _1 n M7 k _5b tS a n _2 k wp a _1 n e n _2 J a _2
677,TTT_Nu_6_S00049_11,b E _5a ts_ a _3 S 7 _6a n M7 _4,b E _5a ts_ a _3 S 7 _6a n M7 _4
678,PC_7_NAM_S0004_90,t 7 _5a t_h i k _5b a_X n _1 b E_X J _5a k E p _6b t_h i t _6b J 7_X t _5b,t 7 _5a t_h i k _5b a_X n _1 b E_X J _5a k E p _6b t_h i t _6b J 7_X t _5b
679,TPA_Nu_6_S0009_115,b a _2 l ie n _2 J 7 _2 S O_X kp _5b k O n _1 d M7 _1 t_h M _1 ts_ O _1 b a _1 k o _1 k O n _1 G a j _5a b a w _3 v e _2 t_h a_X m _1 b a _2,b a _2 l ie n _2 J 7 _2 S O_X kp _5b k O n _1 d M7 _1 t_h M _1 ts_ O _1 b a _1 k o _1 k O n _1 G a j _5a b a w _3 v e _2 t_h a_X m _1 b a _2
680,MK_7_NU_S0007_80,t_h o j _1 d e _3 t 7 _5a n O j _5a J E _5a,t_h o j _1 d e _3 t 7 _5a n O j _5a J E _5a
681,NMA_7_NU_S0002_110,ts_ i n _5a m M7 j _2 m M7 j _2 d M7 _5a tS E _3 ts_ u Nm _5a t o j _1 b a_X t _5b t a_X j _1 J a_X w _1 o m _1 x o Nm _1 s wp e _3,ts_ i n _5a m M7 j _2 m M7 j _2 d M7 _5a tS E _3 ts_ u Nm _5a t o j _1 b a_X t _5b t a_X j _1 J a_X w _1 o m _1 x o Nm _1 s wp e _3
682,PC_7_NAM_S0004_46,J M _1 v 7_X j _6a ts_ u Nm _5a S E _4 x o Nm _1 d M7 k _6b h i t _5b t_h 7 _3 x o Nm _1 x i _5a 7 _3 N wp a j _2 t_h ie n _1 J ie n _1,J M _1 v 7_X j _6a ts_ u Nm _5a s E _4 x o Nm _1 d M7 k _6b h i t _5b t_h 7 _3 x o Nm _1 x i _5a 7 _3 N wp a j _2 t_h ie n _1 J ie n _1
683,ĐNK_7_NU_S0048_40,E n _5a b a_X j _1 ts_ a w _1 k E_X J _5a v 7_X j _4,E n _5a b a_X j _1 ts_ a w _1 k E_X J _5a v 7_X j _4
684,HYT_Nu_6_S0005_49,t 7 _5a d O_X kp _6b b a j _2 l M7 t _5b v a n _5a J E _5a,t 7 _5a d O_X kp _6b b a j _2 l M7 t _5b v a n _5a J E _5a
685,PTL_7_NU_S0008_146,k O n _1 k uo _1 m a _2 k O _5a h a j _1 k a N _2,k O n _1 k uo _1 m a _2 k O _5a h a j _1 k a N _2
686,TTD_7_NAM_S0001_142,tS 7_X w _1 7 j _1 uo N _5a n M7 k _5b J a _5a,tS 7_X w _1 7 j _1 uo N _5a n M7 k _5b J a _5a
687,ĐNK_7_NU_S0048_18,ts_ i m _1 E n _5a,ts_ i m _1 E n _5a
688,NTM_Nam_6_S00010_16,k O _5a r a _5a v O _1 G a w _6a,k O _5a r a _5a v O _1 G a w _6a
689,TPA_Nu_6_S0009_28,a _2 t 7 _5a b ie t _5b r o j _2 J E _5a,a _2 t 7 _5a b ie t _5b r o j _2 J E _5a
690,TPA_Nu_6_S0009_111,ts_ i _3 b a _2 m E _6a 7 _3 J a _2 m o t _6b m i J _2,ts_ i _3 b a _2 m E _6a 7 _3 J a _2 m o t _6b m i J _2
691,NMA_7_NU_S0002_49,v i _2 7 _3 r M N _2 v a_X N _5a v E _3,v i _2 7 _3 r M N _2 v a_X N _5a v E _3
692,ĐNK_7_NU_S0048_22,r u _3 m uo _2 s wp 7_X n _1 k u Nm _2 v e _2,r u _3 m uo _2 s wp 7_X n _1 k u Nm _2 v e _2
